Fecha,Conductividad,Carga motor M14,Carga motor M15,Presion 26,Presion 25,Temperatura 15,Temperatura 14,Estado
2013-08-05 04:00:00,3.4,77.7618403,43.1542361,19.4495817,19.2,80.350119,100.4935469,0.0
2013-08-05 06:00:00,3.3,78.0215208,42.9583333,19.3565175,19.1,81.081897,100.6035973,0.0
2013-08-05 08:00:00,3.3,78.3823278,43.5106597,19.4484749,18.9,80.6013707,100.4682444,0.0
2013-08-05 10:00:00,3.3,77.886752,43.7784236,19.0762912,18.8,79.5069232,100.3196886,0.0
2013-08-05 12:00:00,3.1,78.0541979,43.8596389,19.2338877,19.3,80.9062123,100.2926706,0.0
2013-08-05 14:00:00,3.0,77.8486214,44.2099444,19.4225728,18.7,79.9736799,100.3265103,0.0
2013-08-05 16:00:00,2.9,77.1464882,43.5466111,19.6975239,19.3,80.3550233,100.4722422,0.0
2013-08-05 18:00:00,3.1,77.9934976,43.2905625,20.2366724,19.8,81.1635934,100.3920405,0.0
2013-08-05 20:00:00,2.9,77.4285748,43.9200003,19.1763303,18.8,79.5073027,100.2622195,0.0
2013-08-05 22:00:00,3.1,77.3607478,43.6643681,19.033806,19.1,78.8491414,100.1706884,0.0
2013-08-06 00:00:00,3.3,77.6942119,43.8137222,19.190769,19.1,78.7038515,100.0933972,0.0
2013-08-06 02:00:00,3.2,77.2668075,43.7584097,19.2905593,19.2,78.6423017,100.1259156,0.0
2013-08-06 04:00:00,3.2,77.3460462,43.4572622,19.3282917,19.0,78.654881,100.1816918,0.0
2013-08-06 06:00:00,3.2,77.4590004,43.3167101,19.2882532,19.0,78.7848916,100.1995283,0.0
2013-08-06 08:00:00,3.1,77.4203351,43.0272361,18.7431677,19.0,79.5355651,100.1694064,0.0
2013-08-06 10:00:00,3.1,77.5092656,43.1572292,19.2983678,18.9,80.3551981,100.1410971,0.0
2013-08-06 12:00:00,3.1,77.5833758,43.9373958,19.3674885,18.9,80.5516321,100.1279841,0.0
2013-08-06 14:00:00,3.1,77.6030492,43.2033472,19.3069697,19.1,80.4615739,100.118061,0.0
2013-08-06 16:00:00,3.1,77.4246072,43.2029465,19.1537974,18.9,80.5087413,100.1278976,0.0
2013-08-06 18:00:00,3.2,77.6464122,43.6180883,19.049008,19.1,80.9313597,100.1624875,0.0
2013-08-06 20:00:00,3.2,77.6248264,43.5264306,19.2142229,19.0,81.3486465,100.1955726,0.0
2013-08-06 22:00:00,3.2,77.7756875,43.5891983,19.4210173,19.1,81.0117243,100.2166039,0.0
2013-08-07 00:00:00,3.2,77.8409931,43.5593156,19.0832267,19.2,80.3309196,100.2351278,0.0
2013-08-07 02:00:00,3.2,77.3945625,43.7123122,18.6386359,18.7,79.6578334,100.2194115,0.0
2013-08-07 04:00:00,3.2,77.5026826,43.5225836,18.8596003,19.0,79.0056906,100.1611854,0.0
2013-08-07 06:00:00,3.3,76.4434147,44.1675591,18.6807593,18.7,78.4045053,100.1182648,0.0
2013-08-07 08:00:00,3.3,78.1673003,43.922059,18.0683676,17.7,79.179499,100.1916991,0.0
2013-08-07 10:00:00,3.3,78.1563278,44.3713063,18.0946612,18.0,80.2969061,100.2891186,0.0
2013-08-07 12:00:00,3.3,78.2565593,44.6322717,18.1140596,18.0,80.9093123,100.622729,0.0
2013-08-07 14:00:00,3.3,79.2192851,44.832413,18.4651776,18.1,81.153929,101.2469429,0.0
2013-08-07 16:00:00,3.3,78.2320489,44.2122937,18.8685693,18.2,78.7182499,101.753271,0.0
2013-08-07 18:00:00,3.3,79.3003362,43.9806298,18.0587267,18.0,78.5925187,101.3740413,0.0
2013-08-07 20:00:00,3.4,79.7738855,44.161023,17.9555556,18.0,79.8522866,100.8139134,0.0
2013-08-07 22:00:00,3.4,79.4459838,44.5213125,18.3346224,18.0,80.3273636,100.5239155,0.0
2013-08-08 00:00:00,3.4,79.2965034,44.1576806,18.9150744,18.5,80.0749446,100.5632724,0.0
2013-08-08 02:00:00,3.4,78.485485,44.0824489,19.3361368,18.7,79.7263577,100.6773278,0.0
2013-08-08 04:00:00,3.4,79.1488665,43.9883636,19.0357135,18.5,79.4809882,101.3372568,0.0
2013-08-08 06:00:00,3.4,77.8665432,43.6551667,18.7997145,18.3,79.967159,102.107679,0.0
2013-08-08 08:00:00,3.4,78.0528819,43.1980139,18.8704609,18.5,77.3138939,100.7380201,0.0
2013-08-08 10:00:00,3.4,78.627485,43.4384722,18.8986357,18.4,79.9187156,100.4062921,0.0
2013-08-08 12:00:00,3.3,78.0517824,43.5871291,18.4253436,18.3,79.2850622,100.3256127,0.0
2013-08-08 14:00:00,3.3,77.8233807,43.4826556,18.2737611,18.2,78.1565705,100.3755543,0.0
2013-08-08 16:00:00,3.3,77.610006,43.3482917,18.3923684,17.9,77.7720893,100.4751452,0.0
2013-08-08 18:00:00,3.5,77.8592504,43.3001944,18.4278221,18.1,77.6917993,100.5735048,0.0
2013-08-08 20:00:00,3.9,78.249276,43.447672,18.1895133,17.9,78.0564026,100.6690791,0.0
2013-08-08 22:00:00,4.1,79.1007847,43.6107093,17.8316949,18.1,79.7447202,100.7609213,0.0
2013-08-09 00:00:00,4.0,78.4199868,44.2859823,18.1269302,17.7,77.7695608,100.7852786,0.0
2013-08-09 02:00:00,4.0,78.5093597,44.0895908,18.7617702,18.4,78.0909831,100.7841947,0.0
2013-08-09 04:00:00,3.8,78.3898966,43.0126567,19.0252857,18.6,78.5664067,101.0240312,0.0
2013-08-09 06:00:00,3.5,78.2878239,43.1765,18.9884353,18.6,79.834756,101.8043885,0.0
2013-08-09 08:00:00,3.5,78.3210117,43.5937917,18.5265693,18.3,79.0785695,102.4420146,0.0
2013-08-09 10:00:00,3.4,78.6897129,43.7307431,19.0958927,18.6,80.0001303,101.5215771,0.0
2013-08-09 12:00:00,3.4,78.5867432,44.6173941,18.7460667,18.6,80.1017151,100.6070143,0.0
2013-08-09 14:00:00,3.4,78.0554931,44.2443628,18.3982187,18.5,79.7440493,100.4756518,0.0
2013-08-09 16:00:00,3.4,78.4155061,44.2669444,18.8069495,18.3,80.6140722,100.5297084,0.0
2013-08-09 18:00:00,3.4,78.4297786,44.4009653,19.3156361,18.4,80.7818819,100.5895156,0.0
2013-08-09 20:00:00,3.3,78.2698906,44.7858531,18.8273806,18.6,79.2858872,100.6519298,0.0
2013-08-09 22:00:00,3.3,78.6202094,44.2378944,18.8631752,18.5,78.4717289,100.6781471,0.0
2013-08-10 00:00:00,3.4,78.458551,44.0063428,19.1769339,18.5,78.1430095,100.6067016,0.0
2013-08-10 02:00:00,3.4,78.1246015,43.3648723,19.1493011,18.7,79.0063426,100.5321722,0.0
2013-08-10 04:00:00,3.5,79.1372388,43.5604108,19.0839477,18.6,79.805581,100.521417,0.0
2013-08-10 06:00:00,3.6,78.7800157,45.2836031,18.9610151,18.4,79.8240669,100.5393363,0.0
2013-08-10 08:00:00,3.4,78.9003599,45.7659564,19.0299983,18.5,79.632224,100.553312,0.0
2013-08-10 10:00:00,3.5,78.3828874,45.7185448,19.1645452,18.3,78.6001634,100.5567344,0.0
2013-08-10 12:00:00,3.6,78.494434,44.7862098,18.9161691,18.8,79.2652722,100.5585947,0.0
2013-08-10 14:00:00,3.7,78.093906,44.1083681,18.3358041,18.2,78.3678344,100.5341166,0.0
2013-08-10 16:00:00,3.8,78.4727439,44.5003611,18.3751963,18.5,79.634048,100.4978934,0.0
2013-08-10 18:00:00,3.8,78.2420257,44.5497083,18.4261432,18.5,79.2511593,100.4563803,0.0
2013-08-10 20:00:00,3.5,78.6492302,45.3720395,18.5355923,18.6,78.8889206,100.4008271,0.0
2013-08-10 22:00:00,3.4,78.3827115,45.206546,18.6281694,18.4,78.9255058,100.3585958,0.0
2013-08-11 00:00:00,3.4,78.2600786,44.8505764,18.6907455,18.8,79.0712581,100.3354606,0.0
2013-08-11 02:00:00,3.4,78.5977076,44.8545347,18.5143899,18.5,79.145134,100.3487183,0.0
2013-08-11 04:00:00,3.5,78.6313025,44.4212847,18.2738164,18.4,78.1066516,100.365936,0.0
2013-08-11 06:00:00,4.0,78.245164,44.0180972,18.1903783,18.5,78.0987557,100.4160628,0.0
2013-08-11 08:00:00,4.3,78.7132114,44.278652,18.3300084,18.7,79.1494621,100.4806852,0.0
2013-08-11 10:00:00,4.4,78.5320269,44.6715424,18.4646656,18.4,78.9447319,100.5007098,0.0
2013-08-11 12:00:00,4.6,78.7248924,45.1585,18.5404949,18.4,78.8490552,100.4038404,0.0
2013-08-11 14:00:00,4.6,78.3786945,44.7796555,18.602445,18.6,79.7057248,100.3049883,0.0
2013-08-11 16:00:00,4.4,78.2833635,44.2914881,18.6839241,18.7,79.7198212,100.3118611,0.0
2013-08-11 18:00:00,4.5,78.5333525,44.1925405,18.7928833,18.5,78.4772703,100.364918,0.0
2013-08-11 20:00:00,4.6,78.4619683,44.7067187,18.8827518,18.6,78.1887871,100.4114256,0.0
2013-08-11 22:00:00,4.4,78.7734267,44.7026181,18.8031181,18.5,78.0193736,100.4409095,0.0
2013-08-12 00:00:00,4.1,78.7053439,44.4123631,18.6838493,18.4,78.1357041,100.4679471,0.0
2013-08-12 02:00:00,4.0,78.535584,44.3166008,19.0720975,18.4,78.6122137,100.4558146,0.0
2013-08-12 04:00:00,3.9,78.1199263,44.4952792,19.0142796,18.7,78.7765727,100.426711,0.0
2013-08-12 06:00:00,4.0,78.1848681,43.290282,18.6573715,18.5,78.2426359,100.2325211,0.0
2013-08-12 08:00:00,4.1,78.7850642,43.7952405,18.6510162,18.5,78.1694015,99.6126982,0.0
2013-08-12 10:00:00,4.0,78.919651,43.9483386,18.6128663,18.4,77.9618487,100.7636012,0.0
2013-08-12 12:00:00,4.0,78.6076692,44.5853611,18.5045943,18.5,77.5559536,101.8193768,0.0
2013-08-12 14:00:00,3.9,77.7207158,43.9717765,18.4327007,18.3,77.1849842,102.0862337,0.0
2013-08-12 16:00:00,3.9,77.6691083,44.0427444,19.0077874,18.7,77.1578848,101.9731486,0.0
2013-08-12 18:00:00,3.9,77.9288608,43.2516597,19.2029417,18.5,77.2152025,101.5478752,0.0
2013-08-12 20:00:00,4.0,77.8856042,43.8317917,19.1859832,18.3,77.2610235,101.9013498,0.0
2013-08-12 22:00:00,4.0,78.0726389,43.8791105,19.1334657,18.7,77.2900135,101.3784344,0.0
2013-08-13 00:00:00,4.0,77.7222631,42.8871256,19.0100451,18.7,77.2223273,101.6969957,0.0
2013-08-13 02:00:00,4.2,77.9819426,42.7851605,18.8906372,18.5,76.2609761,102.15759,0.0
2013-08-13 04:00:00,4.0,77.7310626,42.6299298,18.8593799,18.4,75.5832701,102.2746488,0.0
2013-08-13 06:00:00,3.8,77.7447456,42.9218819,18.857406,18.4,76.2768867,102.2202674,0.0
2013-08-13 08:00:00,4.0,77.7971742,43.0924375,18.8366052,18.5,77.0042572,102.0154613,0.0
2013-08-13 10:00:00,4.1,77.8363535,45.122,18.7785732,18.8,76.4775443,101.3637951,0.0
2013-08-13 12:00:00,3.9,74.2683264,45.1453542,18.7276498,18.4,74.888498,100.6956581,0.0
2013-08-13 14:00:00,3.9,76.8373518,44.1493947,18.7948046,18.6,77.1210177,100.4851142,0.0
2013-08-13 16:00:00,3.8,80.4145451,44.9942925,18.9008607,18.7,81.0320853,100.501043,0.0
2013-08-13 18:00:00,3.6,79.1186135,46.1378486,18.5641506,18.2,80.0467979,100.5228019,0.0
2013-08-13 20:00:00,3.4,78.8931771,46.2160267,18.8259914,18.8,79.2689199,100.5617363,0.0
2013-08-13 22:00:00,3.4,78.7309219,45.5957569,18.8799678,18.4,78.6875749,100.6120129,0.0
2013-08-14 00:00:00,3.3,78.3435226,45.2255475,18.8570342,18.4,78.45487,101.0109594,0.0
2013-08-14 02:00:00,3.3,78.1552581,44.0838883,19.4104624,18.7,79.4210175,101.581053,0.0
2013-08-14 04:00:00,3.4,77.7684504,43.6388877,19.040616,18.2,78.7013664,101.8395492,0.0
2013-08-14 06:00:00,3.6,78.5826144,43.793364,19.4070024,18.8,79.9517334,101.1875514,0.0
2013-08-14 08:00:00,4.0,78.9641424,46.2814653,18.5165034,18.4,80.2476052,100.4922342,0.0
2013-08-14 10:00:00,4.5,78.7394097,47.3113333,18.0481751,18.2,80.4860225,100.3053554,0.0
2013-08-14 12:00:00,4.5,79.2262805,46.9825347,18.704132,18.8,81.6981234,100.3659865,0.0
2013-08-14 14:00:00,4.4,79.1304365,47.7187083,18.8030248,18.2,81.2348248,100.3883162,0.0
2013-08-14 16:00:00,3.9,79.2390747,48.5434458,18.8699247,18.8,81.8943381,100.2996604,0.0
2013-08-14 18:00:00,3.6,78.9627503,48.1193598,18.8054401,18.4,80.4634227,100.2055178,0.0
2013-08-14 20:00:00,3.6,79.2884594,47.9888333,18.7165967,18.6,80.0588317,100.1618251,0.0
2013-08-14 22:00:00,3.6,79.2378493,47.5890208,18.7068764,18.5,79.7414398,100.1424891,0.0
2013-08-15 00:00:00,3.5,79.0220729,47.1834306,18.7847421,18.6,80.0803455,100.1762048,0.0
2013-08-15 02:00:00,3.4,78.9271331,47.1463881,18.7629049,18.3,80.6347486,100.3623823,0.0
2013-08-15 04:00:00,3.5,78.8541903,46.9550216,18.320519,18.5,80.8758241,100.5508422,0.0
2013-08-15 06:00:00,3.4,78.941761,47.4759931,18.147581,18.3,80.5044201,100.5082059,0.0
2013-08-15 08:00:00,3.3,78.6862058,47.5483969,17.9251096,17.8,80.1378891,100.3549092,0.0
2013-08-15 10:00:00,3.3,78.6066543,47.6204017,17.9074063,18.3,80.0690664,100.237717,0.0
2013-08-15 12:00:00,3.3,78.6592489,45.4163889,17.8447007,18.0,80.0971837,100.2234302,0.0
2013-08-15 14:00:00,3.4,79.0695135,40.7089444,17.710408,18.0,80.1265773,100.2257183,0.0
2013-08-15 16:00:00,3.6,78.863939,39.0337014,17.6222283,17.8,80.1584448,100.5481654,0.0
2013-08-15 18:00:00,3.7,78.6010897,38.9916181,18.0218765,18.1,80.293849,101.0226571,0.0
2013-08-15 20:00:00,3.7,78.374194,38.9949722,18.3306615,18.3,81.5219636,101.8328442,0.0
2013-08-15 22:00:00,3.7,79.2499183,45.447625,18.1311594,18.1,81.6272745,101.3098049,0.0
2013-08-16 00:00:00,3.4,78.7359364,46.1423958,17.8349258,17.7,86.0120437,101.3980329,0.0
2013-08-16 02:00:00,3.1,78.4363024,46.7504722,17.0818268,17.2,84.7027244,101.2465892,0.0
2013-08-16 04:00:00,2.8,77.6760748,45.7492708,17.7043421,17.4,78.45356,101.1319359,0.0
2013-08-16 06:00:00,2.8,77.4227554,44.5615903,18.2171469,17.8,79.9222859,101.7055995,0.0
2013-08-16 14:00:00,10.1,0.0,0.0,99.1451219,98.7,32.3242914,69.410906,0.0
2013-08-16 18:00:00,4.4,74.5601714,53.8539147,18.9665102,18.8,74.1907075,101.1948299,0.0
2013-08-16 20:00:00,4.2,79.1633839,54.0286451,18.9301422,18.9,79.4843547,100.9905265,0.0
2013-08-16 22:00:00,4.0,75.6972481,56.7518825,19.5097492,19.3,82.0123231,101.5601863,0.0
2013-08-17 00:00:00,3.5,42.11884,61.1133885,19.1981844,18.8,89.03977,102.1289167,0.0
2013-08-17 02:00:00,3.5,28.8500069,63.9781903,18.5671748,18.3,78.0841141,102.6157354,0.0
2013-08-17 04:00:00,3.5,25.0120139,65.9094719,18.3944128,17.4,76.2784347,100.603998,0.0
2013-08-17 06:00:00,3.6,60.8103403,63.4978115,18.8868271,18.3,77.4018618,100.3763039,0.0
2013-08-17 08:00:00,3.6,51.3617348,62.5232109,18.849673,18.1,76.2033941,100.4303853,0.0
2013-08-17 10:00:00,3.5,34.7094458,59.8115124,19.063824,18.5,75.6822882,101.6298618,0.0
2013-08-17 12:00:00,3.7,61.1449817,58.7376378,18.8938425,18.6,77.1681097,100.4888307,0.0
2013-08-17 14:00:00,3.4,74.4311086,59.4243847,18.7245755,18.8,80.7330403,101.0418586,0.0
2013-08-17 16:00:00,3.3,77.6765557,62.2754747,17.8040643,18.2,81.4490569,101.8376337,0.0
2013-08-17 18:00:00,3.2,75.2347155,60.0103362,18.9101368,18.8,81.8682727,101.0710427,0.0
2013-08-17 20:00:00,3.2,74.4968052,54.2141528,18.7063902,18.2,79.8739017,100.6827696,0.0
2013-08-17 22:00:00,3.2,77.4248728,50.3785531,19.3015829,18.8,79.9736616,100.0492967,0.0
2013-08-18 00:00:00,3.2,77.5631758,50.3264397,19.2585055,18.5,80.3101853,100.0332734,0.0
2013-08-18 02:00:00,3.2,77.4533872,50.0444725,19.1476747,18.5,80.5928991,100.025759,0.0
2013-08-18 04:00:00,3.2,77.6246759,49.9492444,18.8680306,18.5,80.5003371,100.0355414,0.0
2013-08-18 06:00:00,3.2,77.6582476,50.1063667,18.4790462,18.4,80.3175288,100.0947326,0.0
2013-08-18 08:00:00,3.1,74.2216267,50.2542924,18.8305762,18.6,83.3566005,100.9003357,0.0
2013-08-18 10:00:00,3.0,77.6399145,49.5677503,18.635128,18.6,81.1992329,102.3871517,0.0
2013-08-18 12:00:00,2.9,77.9639258,50.7004642,18.2111563,18.3,80.6768487,101.0022777,0.0
2013-08-18 14:00:00,3.0,70.2172563,49.3915347,18.4320064,18.5,79.6664513,101.4277433,0.0
2013-08-18 16:00:00,3.1,76.966334,48.749065,18.9115713,18.7,79.1916332,100.7254456,0.0
2013-08-18 18:00:00,3.1,75.5588264,47.2213242,18.6402411,18.5,78.645472,100.1570159,0.0
2013-08-18 20:00:00,3.1,77.5936528,47.0444158,18.2317592,18.5,78.8532484,100.1690998,0.0
2013-08-18 22:00:00,3.1,77.4955972,47.7701767,18.1773642,18.4,79.2180231,100.2451413,0.0
2013-08-19 00:00:00,3.0,77.4962292,47.4661781,18.3724726,18.4,79.9986588,99.8170141,0.0
2013-08-19 02:00:00,2.9,70.5638333,47.2365208,18.6089306,18.5,78.2385115,99.4444006,0.0
2013-08-19 04:00:00,2.9,71.1081667,45.1484544,19.1455647,18.8,77.7177913,100.2344519,0.0
2013-08-19 06:00:00,3.0,78.3494041,50.226365,18.5657936,18.2,79.1018667,99.1827713,0.0
2013-08-19 08:00:00,3.0,75.2159084,50.9861725,18.7298661,18.6,78.3383452,99.9162228,0.0
2013-08-19 10:00:00,2.9,72.2960682,50.1889872,18.6404919,18.4,77.9009455,101.8588991,0.0
2013-08-19 12:00:00,3.0,77.5657235,52.7701042,18.6893937,18.6,78.5050772,102.6251502,0.0
2013-08-19 14:00:00,2.9,76.2148847,53.0340695,18.4544064,18.3,76.9706153,101.7362059,0.0
2013-08-19 16:00:00,3.1,75.937749,51.8104302,18.8221647,18.8,77.4199258,101.1355404,0.0
2013-08-19 18:00:00,3.4,76.1595956,51.1944447,18.9983281,18.4,77.4431549,100.8922552,0.0
2013-08-19 20:00:00,3.6,76.7830812,52.1513125,18.5871915,18.5,77.6010266,101.3572849,0.0
2013-08-19 22:00:00,3.6,72.9217522,52.11456,18.3965445,18.3,76.5379986,102.1055348,0.0
2013-08-20 00:00:00,3.8,76.3995139,51.1787108,19.0108769,18.9,77.8773048,101.2154787,0.0
2013-08-20 02:00:00,3.6,76.6706925,51.7746944,18.1937865,18.2,77.2537616,100.7919166,0.0
2013-08-20 04:00:00,3.5,76.3980018,51.808125,19.099735,18.8,76.2621744,101.5914302,0.0
2013-08-20 06:00:00,3.5,75.5425297,50.2215642,18.8389511,18.7,74.5229509,101.0613227,0.0
2013-08-20 08:00:00,3.4,76.3346384,50.0152421,19.0629184,18.6,76.4992059,101.4387063,0.0
2013-08-20 10:00:00,3.2,76.3507766,51.4210938,18.6211367,18.3,77.3318457,101.5639816,0.0
2013-08-20 12:00:00,3.1,75.7960068,51.9916347,18.5561811,18.5,77.8586476,100.246125,0.0
2013-08-20 14:00:00,3.2,75.8249101,52.7218819,18.5380338,18.7,77.8475635,100.2070423,0.0
2013-08-20 16:00:00,3.4,76.4032213,51.695373,18.5075795,18.7,77.8200575,100.1941037,0.0
2013-08-20 18:00:00,3.1,76.422261,51.2232867,18.4677349,18.5,77.7161888,100.2542057,0.0
2013-08-20 20:00:00,3.1,75.8757932,51.0631544,18.4453031,18.5,77.5899702,100.3340248,0.0
2013-08-20 22:00:00,3.1,76.0951289,51.3965678,18.5021055,18.5,76.9710805,101.3099558,0.0
2013-08-21 00:00:00,3.0,69.5470801,51.0097569,18.5788859,18.4,76.3247194,101.1567034,0.0
2013-08-21 02:00:00,3.0,76.2018014,50.8972431,18.5989903,18.5,76.9019843,101.22995,0.0
2013-08-21 04:00:00,2.9,76.1148002,50.7426025,18.9522951,18.6,76.1591408,101.0807916,0.0
2013-08-21 06:00:00,2.9,76.1242467,50.1688419,18.9945112,18.4,75.0285228,100.8031163,0.0
2013-08-21 08:00:00,3.0,76.2585003,50.458285,18.5228961,18.5,75.8324199,101.2858132,0.0
2013-08-21 10:00:00,3.0,75.3668403,50.3739906,18.7697721,18.7,76.0718169,101.221205,0.0
2013-08-21 12:00:00,3.1,76.4467344,51.1811549,18.5563417,18.5,77.2112282,100.597774,0.0
2013-08-21 14:00:00,3.1,75.41796,50.1798542,18.6632101,18.2,75.2152277,100.2341557,0.0
2013-08-21 16:00:00,3.1,75.668375,50.3285625,18.7610724,18.5,76.3079457,100.2581463,0.0
2013-08-21 18:00:00,3.1,75.4384395,50.0010035,18.8243641,18.6,76.6592609,100.6836022,0.0
2013-08-21 20:00:00,3.1,75.6147722,50.3646909,18.8804091,18.7,76.4231813,101.5620431,0.0
2013-08-21 22:00:00,3.1,76.4502847,50.6827778,18.6159804,18.4,76.2115316,101.506861,0.0
2013-08-22 00:00:00,3.0,76.4007536,50.8389097,18.1724505,18.3,76.5022773,101.1909719,0.0
2013-08-22 02:00:00,2.8,76.3060764,51.4152708,19.1211255,18.6,75.6567405,103.2454393,0.0
2013-08-22 04:00:00,3.0,76.4027917,50.8388958,19.4528431,18.6,75.536966,101.7656002,0.0
2013-08-22 06:00:00,3.1,76.7379669,51.4987642,18.5949576,18.4,75.9145438,101.460835,0.0
2013-08-22 08:00:00,3.1,76.4329319,50.6587139,18.7093316,18.6,76.4312646,100.6404764,0.0
2013-08-22 10:00:00,3.2,77.4246636,51.421015,18.3032686,18.4,78.8009424,100.4339162,0.0
2013-08-22 12:00:00,3.2,76.8297126,51.5291667,18.9259858,18.6,77.9269433,100.6306674,0.0
2013-08-22 14:00:00,3.1,77.0758097,51.7136389,18.7855583,18.5,77.4106964,101.0824703,0.0
2013-08-22 16:00:00,3.1,77.1171568,51.7112652,18.6637216,18.4,77.2431097,101.4366372,0.0
2013-08-22 18:00:00,3.1,76.7699694,51.5842903,18.8381627,18.4,77.405508,101.4229876,0.0
2013-08-22 20:00:00,3.1,77.0490702,51.2408125,19.0859022,18.7,77.5703872,101.3816831,0.0
2013-08-22 22:00:00,3.2,76.9532136,51.3286875,19.1871335,18.4,77.7492795,101.9305708,0.0
2013-08-23 00:00:00,3.2,77.204276,51.2198316,19.0723433,18.5,77.9303505,102.8491716,0.0
2013-08-23 02:00:00,3.2,77.1815429,51.7653628,18.9596756,18.7,78.046933,101.5128142,0.0
2013-08-23 04:00:00,3.2,77.8516238,52.6891614,18.8850197,18.4,78.1031214,100.8196111,0.0
2013-08-23 06:00:00,3.3,77.7846528,52.6661372,18.8196776,18.4,77.8084992,100.4685004,0.0
2013-08-23 08:00:00,3.3,77.0365761,52.5419792,19.0551395,18.6,76.8290107,100.6324787,0.0
2013-08-23 10:00:00,3.3,77.3800072,52.6420506,18.8106423,18.4,77.4223365,101.077067,0.0
2013-08-23 12:00:00,3.2,77.1432083,51.2221785,18.9529094,18.5,76.929919,101.4267217,0.0
2013-08-23 14:00:00,3.1,77.4328818,51.2351617,18.8897631,18.6,77.0489624,101.4685233,0.0
2013-08-23 16:00:00,3.1,77.2403568,51.0120894,18.8513024,18.6,77.0328103,101.480634,0.0
2013-08-23 18:00:00,3.4,77.5452697,50.34936,18.8964539,18.5,76.9387665,101.2184327,0.0
2013-08-23 20:00:00,3.6,77.5682348,50.8020694,18.9491572,18.4,76.9103258,100.8081645,0.0
2013-08-23 22:00:00,3.3,77.5885764,50.6113133,19.0375767,18.5,77.1069448,100.5998705,0.0
2013-08-24 00:00:00,3.2,77.1210347,50.3983842,19.1461284,18.4,77.2985134,101.040499,0.0
2013-08-24 02:00:00,3.2,77.4344922,50.4380039,18.9069855,18.7,75.8992141,101.6431456,0.0
2013-08-24 04:00:00,3.1,74.8658844,49.6803819,18.8337266,18.4,75.4490313,103.3816919,0.0
2013-08-24 06:00:00,3.2,76.4084914,49.4890347,19.0771958,18.7,75.4670099,101.3652222,0.0
2013-08-24 08:00:00,3.3,76.8947292,50.2799931,18.965364,18.5,77.0155239,101.4732071,0.0
2013-08-24 10:00:00,3.3,77.3395439,50.9180764,18.7380715,18.3,77.1412715,101.7636917,0.0
2013-08-24 12:00:00,3.2,76.9556644,51.2285094,18.2882581,18.5,76.5543969,101.1466417,0.0
2013-08-24 14:00:00,3.1,75.0119342,50.0270647,18.8015241,18.5,74.7200733,100.4415612,0.0
2013-08-24 16:00:00,3.1,73.7328992,48.0796487,18.7132497,18.8,74.0087462,100.5709764,0.0
2013-08-24 18:00:00,3.1,78.3954612,49.243166,18.4792929,18.4,78.0696325,100.7342134,0.0
2013-08-24 20:00:00,3.1,76.449768,51.4777569,18.9863596,18.7,77.4541695,100.729168,0.0
2013-08-24 22:00:00,3.2,77.1251594,51.0354378,19.008764,18.3,77.7154834,100.653041,0.0
2013-08-25 00:00:00,3.4,77.9015319,50.7083817,18.8179159,18.4,77.600492,100.5854205,0.0
2013-08-25 02:00:00,3.7,78.191295,50.2923889,18.866398,18.6,78.7457626,100.5391734,0.0
2013-08-25 04:00:00,3.7,77.7345622,50.3361042,18.9784787,18.4,77.9437988,100.4972053,0.0
2013-08-25 06:00:00,3.4,78.3912847,50.1812525,18.8148837,18.6,78.9912371,100.5303797,0.0
2013-08-25 08:00:00,3.3,78.2388403,50.0999628,18.2786101,18.4,78.2786296,100.595008,0.0
2013-08-25 10:00:00,3.3,78.0448264,50.4300347,18.7304713,18.5,78.3650539,100.780321,0.0
2013-08-25 12:00:00,3.2,77.504125,49.8088472,17.9924487,18.2,78.0855075,101.2661149,0.0
2013-08-25 14:00:00,3.2,77.1199688,50.3152917,17.4374586,17.7,77.5713541,101.7356029,0.0
2013-08-25 16:00:00,3.1,77.2687333,50.0521042,18.1374667,18.2,77.7126687,101.5135406,0.0
2013-08-25 18:00:00,3.3,76.7861724,49.5097492,18.2503737,18.1,77.8218089,101.0046236,0.0
2013-08-25 20:00:00,3.5,77.250591,49.5062022,18.3570072,18.0,77.8815663,100.7198224,0.0
2013-08-25 22:00:00,3.6,77.6395901,49.9791667,18.4254834,18.0,77.928409,100.9879975,0.0
2013-08-26 00:00:00,3.4,77.7806042,50.1492847,18.4873862,17.9,77.8532312,101.2662414,0.0
2013-08-26 02:00:00,3.4,77.8410556,50.5510972,18.5512774,18.1,77.7469209,101.1984255,0.0
2013-08-26 04:00:00,3.4,77.6687847,50.4704861,18.6172128,17.8,77.7501649,100.9883708,0.0
2013-08-26 06:00:00,3.3,77.9469079,50.1614702,18.6058618,18.1,77.9199605,100.8342831,0.0
2013-08-26 08:00:00,3.2,77.8295296,49.9489812,18.1202515,18.0,78.0856836,100.8170291,0.0
2013-08-26 10:00:00,3.1,77.7235139,50.0111181,18.050527,18.0,78.1948104,100.804202,0.0
2013-08-26 12:00:00,3.0,77.4804444,49.9866442,18.3320851,18.2,78.2896333,100.7522332,0.0
2013-08-26 14:00:00,3.1,77.9454167,49.848085,18.2917681,18.1,79.548074,100.6843198,0.0
2013-08-26 16:00:00,3.2,77.8005191,50.6361181,18.7670617,18.8,79.0946939,100.6868453,0.0
